"","id","condition","model","parsname","pars","LL","BIC","AIC"
"1107",80,"Decreasing","CtlDDM","a",1.37105034838563,2891.69955448068,5803.4379065189,5789.39910896137
"1108",80,"Decreasing","CtlDDM","t0",1e-10,2891.69955448068,5803.4379065189,5789.39910896137
"1109",80,"Decreasing","CtlDDM","m",0.01,2891.69955448068,5803.4379065189,5789.39910896137
"1110",80,"Decreasing","RFTDDM","a",1.58044106683179,2419.73478561424,4866.18796797185,4866.18796797185
"1111",80,"Decreasing","RFTDDM","t0",5.70758483397220e-11,2419.73478561424,4866.18796797185,4866.18796797185
"1112",80,"Decreasing","RFTDDM","nk",41,2419.73478561424,4866.18796797185,4866.18796797185
"1113",80,"Decreasing","RFTDDM","m",0.001,2419.73478561424,4866.18796797185,4866.18796797185
"1114",9,"Decreasing","CtlDDM","a",1.26747317783406,404.700732883555,829.455300950113,815.401465767109
"1115",9,"Decreasing","CtlDDM","t0",1e-10,404.700732883555,829.455300950113,815.401465767109
"1116",9,"Decreasing","CtlDDM","m",0.01,404.700732883555,829.455300950113,815.401465767109
"1117",9,"Decreasing","RFTDDM","a",1.51209016269718,639.70416952257,1306.14678595581,1306.14678595581
"1118",9,"Decreasing","RFTDDM","t0",0.0091737819502773,639.70416952257,1306.14678595581,1306.14678595581
"1119",9,"Decreasing","RFTDDM","nk",64,639.70416952257,1306.14678595581,1306.14678595581
"1120",9,"Decreasing","RFTDDM","m",0.001,639.70416952257,1306.14678595581,1306.14678595581
